MatchID,BowlingTeam,Against,Innings,PlayerID,Bowler,Role,Overs,Maidens,RunsConceded,Wickets,Economy,BowlerName
32,Kerala,Sikkim,1,420,Sarthak_KL,Bowler,26.2,1,107,3,4.06,Sarthak_KL
32,Kerala,Sikkim,1,421,Harsh_KL,Bowler,22,1,90,3,4.09,Harsh_KL
32,Kerala,Sikkim,1,422,Neeraj_KL,Bowler,17.5,1,73,2,4.09,Neeraj_KL
32,Kerala,Sikkim,1,423,Vivek_KL,Bowler,13.4,0,56,1,4.1,Vivek_KL
32,Kerala,Sikkim,1,424,Sai_KL,All-rounder,9.2,0,38,1,4.07,Sai_KL
32,Sikkim,Kerala,2,780,Sarthak_SK,Bowler,33.1,1,126,3,3.8,Sarthak_SK
32,Sikkim,Kerala,2,781,Harsh_SK,Bowler,27.4,1,105,3,3.8,Harsh_SK
32,Sikkim,Kerala,2,782,Neeraj_SK,Bowler,22.2,1,85,2,3.81,Neeraj_SK
32,Sikkim,Kerala,2,783,Vivek_SK,Bowler,17,0,65,1,3.82,Vivek_SK
32,Sikkim,Kerala,2,784,Sai_SK,All-rounder,11.4,0,45,1,3.86,Sai_SK
32,Kerala,Sikkim,2,425,Rahul_KL,All-rounder,21.4,1,84,3,3.88,Rahul_KL
32,Kerala,Sikkim,2,426,Aniket_KL,All-rounder,18.1,1,70,3,3.85,Aniket_KL
32,Kerala,Sikkim,2,427,Shreyas_KL,All-rounder,14.5,1,58,2,3.91,Shreyas_KL
32,Kerala,Sikkim,2,428,Abhinav_KL,All-rounder,11.2,0,44,1,3.88,Abhinav_KL
32,Kerala,Sikkim,2,429,Gautham_KL,All-rounder,7.5,0,30,1,3.83,Gautham_KL
33,Karnataka,Chhattisgarh,1,397,Harsh_KA,Bowler,34.1,1,134,3,3.92,Harsh_KA
33,Karnataka,Chhattisgarh,1,398,Neeraj_KA,Bowler,28.4,1,112,3,3.91,Neeraj_KA
33,Karnataka,Chhattisgarh,1,399,Vivek_KA,Bowler,23.1,1,91,2,3.93,Vivek_KA
33,Karnataka,Chhattisgarh,1,400,Sai_KA,All-rounder,17.3,0,68,1,3.89,Sai_KA
33,Karnataka,Chhattisgarh,1,401,Rahul_KA,All-rounder,12,0,47,1,3.92,Rahul_KA
33,Chhattisgarh,Karnataka,1,178,Yash_CG,Bowler,31.2,1,121,3,3.86,Yash_CG
33,Chhattisgarh,Karnataka,1,179,Manav_CG,Bowler,26.1,1,101,3,3.86,Manav_CG
33,Chhattisgarh,Karnataka,1,180,Sarthak_CG,Bowler,21.1,1,82,2,3.87,Sarthak_CG
33,Chhattisgarh,Karnataka,1,181,Harsh_CG,Bowler,16.1,0,63,1,3.9,Harsh_CG
33,Chhattisgarh,Karnataka,1,182,Neeraj_CG,Bowler,11,0,43,1,3.91,Neeraj_CG
33,Karnataka,Chhattisgarh,2,405,Gautham_KA,All-rounder,31.2,1,118,3,3.77,Gautham_KA
33,Karnataka,Chhattisgarh,2,406,Arjun_KA,All-rounder,26.2,1,99,3,3.76,Arjun_KA
33,Karnataka,Chhattisgarh,2,393,Aditya_KA,Bowler,21.1,1,79,2,3.73,Aditya_KA
33,Karnataka,Chhattisgarh,2,394,Yash_KA,Bowler,16.1,0,61,1,3.77,Yash_KA
33,Karnataka,Chhattisgarh,2,395,Manav_KA,Bowler,11.1,0,42,1,3.76,Manav_KA
33,Chhattisgarh,Karnataka,2,183,Vivek_CG,Bowler,27.2,1,106,3,3.88,Vivek_CG
33,Chhattisgarh,Karnataka,2,184,Sai_CG,All-rounder,22.5,1,88,3,3.85,Sai_CG
33,Chhattisgarh,Karnataka,2,185,Rahul_CG,All-rounder,18.3,1,71,2,3.84,Rahul_CG
33,Chhattisgarh,Karnataka,2,186,Aniket_CG,All-rounder,14.1,0,55,1,3.88,Aniket_CG
33,Chhattisgarh,Karnataka,2,187,Shreyas_CG,All-rounder,9.4,0,37,1,3.83,Shreyas_CG
34,Karnataka,Baroda,1,403,Shreyas_KA,All-rounder,25.1,1,96,3,3.81,Shreyas_KA
34,Karnataka,Baroda,1,404,Abhinav_KA,All-rounder,21.1,1,81,3,3.83,Abhinav_KA
34,Karnataka,Baroda,1,405,Gautham_KA,All-rounder,17,1,65,2,3.82,Gautham_KA
34,Karnataka,Baroda,1,406,Arjun_KA,All-rounder,13,0,49,1,3.77,Arjun_KA
34,Karnataka,Baroda,1,393,Aditya_KA,Bowler,9,0,34,1,3.78,Aditya_KA
34,Baroda,Karnataka,1,91,Shreyas_BR,All-rounder,21.1,1,80,3,3.78,Shreyas_BR
34,Baroda,Karnataka,1,92,Abhinav_BR,All-rounder,17.4,1,67,3,3.79,Abhinav_BR
34,Baroda,Karnataka,1,93,Gautham_BR,All-rounder,14.2,1,55,2,3.84,Gautham_BR
34,Baroda,Karnataka,1,94,Arjun_BR,All-rounder,11,0,42,1,3.82,Arjun_BR
34,Baroda,Karnataka,1,81,Aditya_BR,Bowler,7.4,0,29,1,3.78,Aditya_BR
34,Karnataka,Baroda,2,397,Harsh_KA,Bowler,20.4,1,80,3,3.87,Harsh_KA
34,Karnataka,Baroda,2,398,Neeraj_KA,Bowler,17.2,1,67,3,3.87,Neeraj_KA
34,Karnataka,Baroda,2,399,Vivek_KA,Bowler,14,1,54,2,3.86,Vivek_KA
34,Karnataka,Baroda,2,400,Sai_KA,All-rounder,10.5,0,42,1,3.88,Sai_KA
34,Karnataka,Baroda,2,401,Rahul_KA,All-rounder,7.3,0,29,1,3.87,Rahul_KA
34,Baroda,Karnataka,2,85,Harsh_BR,Bowler,16.5,1,64,3,3.8,Harsh_BR
34,Baroda,Karnataka,2,86,Neeraj_BR,Bowler,14.1,1,54,3,3.81,Neeraj_BR
34,Baroda,Karnataka,2,87,Vivek_BR,Bowler,11.4,1,44,2,3.77,Vivek_BR
34,Baroda,Karnataka,2,88,Sai_BR,All-rounder,9,0,34,1,3.78,Sai_BR
34,Baroda,Karnataka,2,89,Rahul_BR,All-rounder,6.2,0,24,1,3.79,Rahul_BR
35,Uttar Pradesh,Odisha,1,883,Shreyas_UP,All-rounder,27,1,102,3,3.78,Shreyas_UP
35,Uttar Pradesh,Odisha,1,884,Abhinav_UP,All-rounder,22.4,1,85,3,3.75,Abhinav_UP
35,Uttar Pradesh,Odisha,1,885,Gautham_UP,All-rounder,18.2,1,69,2,3.76,Gautham_UP
35,Uttar Pradesh,Odisha,1,886,Arjun_UP,All-rounder,14,0,53,1,3.79,Arjun_UP
35,Uttar Pradesh,Odisha,1,873,Aditya_UP,Bowler,9.4,0,36,1,3.72,Aditya_UP
35,Odisha,Uttar Pradesh,1,612,Sarthak_OD,Bowler,22,1,79,3,3.59,Sarthak_OD
35,Odisha,Uttar Pradesh,1,613,Harsh_OD,Bowler,18.3,1,67,3,3.62,Harsh_OD
35,Odisha,Uttar Pradesh,1,614,Neeraj_OD,Bowler,15,1,54,2,3.6,Neeraj_OD
35,Odisha,Uttar Pradesh,1,615,Vivek_OD,Bowler,11.3,0,41,1,3.57,Vivek_OD
35,Odisha,Uttar Pradesh,1,616,Sai_OD,All-rounder,8,0,29,1,3.63,Sai_OD
35,Uttar Pradesh,Odisha,2,874,Yash_UP,Bowler,22.3,1,86,3,3.82,Yash_UP
35,Uttar Pradesh,Odisha,2,875,Manav_UP,Bowler,19,1,72,3,3.79,Manav_UP
35,Uttar Pradesh,Odisha,2,876,Sarthak_UP,Bowler,15.2,1,58,2,3.78,Sarthak_UP
35,Uttar Pradesh,Odisha,2,877,Harsh_UP,Bowler,11.5,0,45,1,3.8,Harsh_UP
35,Uttar Pradesh,Odisha,2,878,Neeraj_UP,Bowler,8.1,0,31,1,3.8,Neeraj_UP
35,Odisha,Uttar Pradesh,2,617,Rahul_OD,All-rounder,14.5,1,56,3,3.78,Rahul_OD
35,Odisha,Uttar Pradesh,2,618,Aniket_OD,All-rounder,12.3,1,47,3,3.76,Aniket_OD
35,Odisha,Uttar Pradesh,2,619,Shreyas_OD,All-rounder,10.1,1,38,2,3.74,Shreyas_OD
35,Odisha,Uttar Pradesh,2,620,Abhinav_OD,All-rounder,7.5,0,30,1,3.83,Abhinav_OD
35,Odisha,Uttar Pradesh,2,621,Gautham_OD,All-rounder,5.3,0,21,1,3.82,Gautham_OD
36,Himachal Pradesh,Vidarbha,1,308,Abhinav_HP,All-rounder,18.5,1,75,3,3.98,Abhinav_HP
36,Himachal Pradesh,Vidarbha,1,309,Gautham_HP,All-rounder,15.5,1,63,3,3.98,Gautham_HP
36,Himachal Pradesh,Vidarbha,1,310,Arjun_HP,All-rounder,13,1,51,2,3.92,Arjun_HP
36,Himachal Pradesh,Vidarbha,1,297,Aditya_HP,Bowler,10,0,40,1,4,Aditya_HP
36,Himachal Pradesh,Vidarbha,1,298,Yash_HP,Bowler,7,0,28,1,4,Yash_HP
36,Vidarbha,Himachal Pradesh,1,910,Arjun_VD,All-rounder,27.2,1,107,3,3.91,Arjun_VD
36,Vidarbha,Himachal Pradesh,1,897,Aditya_VD,Bowler,23,1,90,3,3.91,Aditya_VD
36,Vidarbha,Himachal Pradesh,1,898,Yash_VD,Bowler,18.3,1,72,2,3.89,Yash_VD
36,Vidarbha,Himachal Pradesh,1,899,Manav_VD,Bowler,14.1,0,55,1,3.88,Manav_VD
36,Vidarbha,Himachal Pradesh,1,900,Sarthak_VD,Bowler,9.5,0,39,1,3.97,Sarthak_VD
36,Himachal Pradesh,Vidarbha,2,302,Neeraj_HP,Bowler,33.2,1,133,3,3.99,Neeraj_HP
36,Himachal Pradesh,Vidarbha,2,303,Vivek_HP,Bowler,27.5,1,111,3,3.99,Vivek_HP
36,Himachal Pradesh,Vidarbha,2,304,Sai_HP,All-rounder,22.3,1,90,2,4,Sai_HP
36,Himachal Pradesh,Vidarbha,2,305,Rahul_HP,All-rounder,17.1,0,69,1,4.02,Rahul_HP
36,Himachal Pradesh,Vidarbha,2,306,Aniket_HP,All-rounder,11.5,0,47,1,3.97,Aniket_HP
36,Vidarbha,Himachal Pradesh,2,904,Sai_VD,All-rounder,24.1,1,91,3,3.77,Sai_VD
36,Vidarbha,Himachal Pradesh,2,905,Rahul_VD,All-rounder,20.2,1,76,3,3.74,Rahul_VD
36,Vidarbha,Himachal Pradesh,2,906,Aniket_VD,All-rounder,16.3,1,62,2,3.76,Aniket_VD
36,Vidarbha,Himachal Pradesh,2,907,Shreyas_VD,All-rounder,12.4,0,48,1,3.79,Shreyas_VD
36,Vidarbha,Himachal Pradesh,2,908,Abhinav_VD,All-rounder,8.4,0,33,1,3.81,Abhinav_VD
37,Hyderabad,Goa,1,332,Abhinav_HY,All-rounder,36.4,1,131,3,3.57,Abhinav_HY
37,Hyderabad,Goa,1,333,Gautham_HY,All-rounder,30.4,1,110,3,3.59,Gautham_HY
37,Hyderabad,Goa,1,334,Arjun_HY,All-rounder,24.5,1,89,2,3.58,Arjun_HY
37,Hyderabad,Goa,1,321,Aditya_HY,Bowler,18.5,0,68,1,3.61,Aditya_HY
37,Hyderabad,Goa,1,322,Yash_HY,Bowler,12.5,0,46,1,3.58,Yash_HY
37,Goa,Hyderabad,1,230,Neeraj_GA,Bowler,29.1,1,113,3,3.87,Neeraj_GA
37,Goa,Hyderabad,1,231,Vivek_GA,Bowler,24.3,1,95,3,3.88,Vivek_GA
37,Goa,Hyderabad,1,232,Sai_GA,All-rounder,19.4,1,76,2,3.86,Sai_GA
37,Goa,Hyderabad,1,233,Rahul_GA,All-rounder,15,0,58,1,3.87,Rahul_GA
37,Goa,Hyderabad,1,234,Aniket_GA,All-rounder,10.2,0,40,1,3.87,Aniket_GA
37,Hyderabad,Goa,2,326,Neeraj_HY,Bowler,30.4,1,115,3,3.75,Neeraj_HY
37,Hyderabad,Goa,2,327,Vivek_HY,Bowler,25.5,1,97,3,3.75,Vivek_HY
37,Hyderabad,Goa,2,328,Sai_HY,All-rounder,20.5,1,78,2,3.74,Sai_HY
37,Hyderabad,Goa,2,329,Rahul_HY,All-rounder,15.5,0,60,1,3.79,Rahul_HY
37,Hyderabad,Goa,2,330,Aniket_HY,All-rounder,10.5,0,41,1,3.78,Aniket_HY
37,Goa,Hyderabad,2,235,Shreyas_GA,All-rounder,24.3,1,97,3,3.96,Shreyas_GA
37,Goa,Hyderabad,2,236,Abhinav_GA,All-rounder,20.3,1,81,3,3.95,Abhinav_GA
37,Goa,Hyderabad,2,237,Gautham_GA,All-rounder,16.4,1,66,2,3.96,Gautham_GA
37,Goa,Hyderabad,2,238,Arjun_GA,All-rounder,12.4,0,50,1,3.95,Arjun_GA
37,Goa,Hyderabad,2,225,Aditya_GA,Bowler,8.5,0,35,1,3.96,Aditya_GA
38,Goa,Uttarakhand,1,233,Rahul_GA,All-rounder,31.1,1,124,3,3.98,Rahul_GA
38,Goa,Uttarakhand,1,234,Aniket_GA,All-rounder,26.1,1,104,3,3.97,Aniket_GA
38,Goa,Uttarakhand,1,235,Shreyas_GA,All-rounder,21.1,1,85,2,4.02,Shreyas_GA
38,Goa,Uttarakhand,1,236,Abhinav_GA,All-rounder,16.1,0,65,1,4.02,Abhinav_GA
38,Goa,Uttarakhand,1,237,Gautham_GA,All-rounder,11,0,44,1,4,Gautham_GA
38,Uttarakhand,Goa,1,860,Abhinav_UK,All-rounder,19.4,1,72,3,3.66,Abhinav_UK
38,Uttarakhand,Goa,1,861,Gautham_UK,All-rounder,16.3,1,61,3,3.7,Gautham_UK
38,Uttarakhand,Goa,1,862,Arjun_UK,All-rounder,13.3,1,50,2,3.7,Arjun_UK
38,Uttarakhand,Goa,1,849,Aditya_UK,Bowler,10.2,0,38,1,3.68,Aditya_UK
38,Uttarakhand,Goa,1,850,Yash_UK,Bowler,7.1,0,26,1,3.63,Yash_UK
38,Goa,Uttarakhand,2,227,Manav_GA,Bowler,27.2,1,109,3,3.99,Manav_GA
38,Goa,Uttarakhand,2,228,Sarthak_GA,Bowler,23,1,91,3,3.96,Sarthak_GA
38,Goa,Uttarakhand,2,229,Harsh_GA,Bowler,18.3,1,74,2,4,Harsh_GA
38,Goa,Uttarakhand,2,230,Neeraj_GA,Bowler,14.1,0,56,1,3.95,Neeraj_GA
38,Goa,Uttarakhand,2,231,Vivek_GA,Bowler,9.5,0,39,1,3.97,Vivek_GA
38,Uttarakhand,Goa,2,854,Neeraj_UK,Bowler,36.4,1,137,3,3.74,Neeraj_UK
38,Uttarakhand,Goa,2,855,Vivek_UK,Bowler,30.5,1,116,3,3.76,Vivek_UK
38,Uttarakhand,Goa,2,856,Sai_UK,All-rounder,24.5,1,93,2,3.74,Sai_UK
38,Uttarakhand,Goa,2,857,Rahul_UK,All-rounder,18.5,0,71,1,3.77,Rahul_UK
38,Uttarakhand,Goa,2,858,Aniket_UK,All-rounder,12.5,0,48,1,3.74,Aniket_UK
39,Baroda,Railways,1,87,Vivek_BR,Bowler,18.4,1,75,3,4.02,Vivek_BR
39,Baroda,Railways,1,88,Sai_BR,All-rounder,15.4,1,63,3,4.02,Sai_BR
39,Baroda,Railways,1,89,Rahul_BR,All-rounder,12.5,1,51,2,3.97,Rahul_BR
39,Baroda,Railways,1,90,Aniket_BR,All-rounder,9.5,0,39,1,3.97,Aniket_BR
39,Baroda,Railways,1,91,Shreyas_BR,All-rounder,6.5,0,27,1,3.95,Shreyas_BR
39,Railways,Baroda,1,688,Sai_RW,All-rounder,16.3,1,66,3,4,Sai_RW
39,Railways,Baroda,1,689,Rahul_RW,All-rounder,13.5,1,55,3,3.98,Rahul_RW
39,Railways,Baroda,1,690,Aniket_RW,All-rounder,11.2,1,45,2,3.97,Aniket_RW
39,Railways,Baroda,1,691,Shreyas_RW,All-rounder,8.4,0,35,1,4.04,Shreyas_RW
39,Railways,Baroda,1,692,Abhinav_RW,All-rounder,6.1,0,25,1,4.05,Abhinav_RW
39,Baroda,Railways,2,81,Aditya_BR,Bowler,31.1,1,133,3,4.27,Aditya_BR
39,Baroda,Railways,2,82,Yash_BR,Bowler,26.1,1,111,3,4.24,Yash_BR
39,Baroda,Railways,2,83,Manav_BR,Bowler,21,1,89,2,4.24,Manav_BR
39,Baroda,Railways,2,84,Sarthak_BR,Bowler,16,0,68,1,4.25,Sarthak_BR
39,Baroda,Railways,2,85,Harsh_BR,Bowler,11,0,47,1,4.27,Harsh_BR
39,Railways,Baroda,2,693,Gautham_RW,All-rounder,32.4,1,124,3,3.8,Gautham_RW
39,Railways,Baroda,2,694,Arjun_RW,All-rounder,27.3,1,104,3,3.78,Arjun_RW
39,Railways,Baroda,2,681,Aditya_RW,Bowler,22.1,1,84,2,3.79,Aditya_RW
39,Railways,Baroda,2,682,Yash_RW,Bowler,16.5,0,64,1,3.8,Yash_RW
39,Railways,Baroda,2,683,Manav_RW,Bowler,11.3,0,43,1,3.74,Manav_RW
40,Uttarakhand,Tripura,1,855,Vivek_UK,Bowler,20.1,1,79,3,3.92,Vivek_UK
40,Uttarakhand,Tripura,1,856,Sai_UK,All-rounder,16.5,1,66,3,3.92,Sai_UK
40,Uttarakhand,Tripura,1,857,Rahul_UK,All-rounder,13.4,1,54,2,3.95,Rahul_UK
40,Uttarakhand,Tripura,1,858,Aniket_UK,All-rounder,10.3,0,41,1,3.9,Aniket_UK
40,Uttarakhand,Tripura,1,859,Shreyas_UK,All-rounder,7.2,0,29,1,3.95,Shreyas_UK
40,Tripura,Uttarakhand,1,826,Yash_TR,Bowler,20.5,1,82,3,3.94,Yash_TR
40,Tripura,Uttarakhand,1,827,Manav_TR,Bowler,17.3,1,69,3,3.94,Manav_TR
40,Tripura,Uttarakhand,1,828,Sarthak_TR,Bowler,14.1,1,56,2,3.95,Sarthak_TR
40,Tripura,Uttarakhand,1,829,Harsh_TR,Bowler,10.5,0,42,1,3.88,Harsh_TR
40,Tripura,Uttarakhand,1,830,Neeraj_TR,Bowler,7.4,0,30,1,3.91,Neeraj_TR
40,Uttarakhand,Tripura,2,860,Abhinav_UK,All-rounder,13.5,1,55,3,3.98,Abhinav_UK
40,Uttarakhand,Tripura,2,861,Gautham_UK,All-rounder,11.5,1,47,3,3.97,Gautham_UK
40,Uttarakhand,Tripura,2,862,Arjun_UK,All-rounder,9.4,1,38,2,3.93,Arjun_UK
40,Uttarakhand,Tripura,2,849,Aditya_UK,Bowler,7.3,0,30,1,4,Aditya_UK
40,Uttarakhand,Tripura,2,850,Yash_UK,Bowler,5.2,0,21,1,3.94,Yash_UK
40,Tripura,Uttarakhand,2,834,Aniket_TR,All-rounder,14.4,1,58,3,3.95,Aniket_TR
40,Tripura,Uttarakhand,2,835,Shreyas_TR,All-rounder,12.2,1,49,3,3.97,Shreyas_TR
40,Tripura,Uttarakhand,2,836,Abhinav_TR,All-rounder,10.1,1,41,2,4.03,Abhinav_TR
40,Tripura,Uttarakhand,2,837,Gautham_TR,All-rounder,7.5,0,31,1,3.96,Gautham_TR
40,Tripura,Uttarakhand,2,838,Arjun_TR,All-rounder,5.3,0,22,1,4,Arjun_TR
41,Maharashtra,Chhattisgarh,1,473,Rahul_MH,All-rounder,19.1,1,74,3,3.86,Rahul_MH
41,Maharashtra,Chhattisgarh,1,474,Aniket_MH,All-rounder,16,1,61,3,3.81,Aniket_MH
41,Maharashtra,Chhattisgarh,1,475,Shreyas_MH,All-rounder,13,1,50,2,3.85,Shreyas_MH
41,Maharashtra,Chhattisgarh,1,476,Abhinav_MH,All-rounder,10,0,38,1,3.8,Abhinav_MH
41,Maharashtra,Chhattisgarh,1,477,Gautham_MH,All-rounder,7,0,27,1,3.86,Gautham_MH
41,Chhattisgarh,Maharashtra,1,179,Manav_CG,Bowler,30.5,1,122,3,3.96,Manav_CG
41,Chhattisgarh,Maharashtra,1,180,Sarthak_CG,Bowler,25.5,1,103,3,3.99,Sarthak_CG
41,Chhattisgarh,Maharashtra,1,181,Harsh_CG,Bowler,20.5,1,83,2,3.98,Harsh_CG
41,Chhattisgarh,Maharashtra,1,182,Neeraj_CG,Bowler,15.5,0,63,1,3.98,Neeraj_CG
41,Chhattisgarh,Maharashtra,1,183,Vivek_CG,Bowler,11,0,44,1,4,Vivek_CG
41,Maharashtra,Chhattisgarh,2,478,Arjun_MH,All-rounder,35.5,1,138,3,3.85,Arjun_MH
41,Maharashtra,Chhattisgarh,2,465,Aditya_MH,Bowler,30,1,116,3,3.87,Aditya_MH
41,Maharashtra,Chhattisgarh,2,466,Yash_MH,Bowler,24.1,1,93,2,3.85,Yash_MH
41,Maharashtra,Chhattisgarh,2,467,Manav_MH,Bowler,18.3,0,72,1,3.89,Manav_MH
41,Maharashtra,Chhattisgarh,2,468,Sarthak_MH,Bowler,12.4,0,49,1,3.87,Sarthak_MH
41,Chhattisgarh,Maharashtra,2,187,Shreyas_CG,All-rounder,27.3,1,107,3,3.89,Shreyas_CG
41,Chhattisgarh,Maharashtra,2,188,Abhinav_CG,All-rounder,23,1,89,3,3.87,Abhinav_CG
41,Chhattisgarh,Maharashtra,2,189,Gautham_CG,All-rounder,18.4,1,73,2,3.91,Gautham_CG
41,Chhattisgarh,Maharashtra,2,190,Arjun_CG,All-rounder,14.1,0,55,1,3.88,Arjun_CG
41,Chhattisgarh,Maharashtra,2,177,Aditya_CG,Bowler,9.5,0,38,1,3.86,Aditya_CG
42,Karnataka,Haryana,1,394,Yash_KA,Bowler,29.2,1,113,3,3.85,Yash_KA
42,Karnataka,Haryana,1,395,Manav_KA,Bowler,24.3,1,95,3,3.88,Manav_KA
42,Karnataka,Haryana,1,396,Sarthak_KA,Bowler,19.5,1,77,2,3.88,Sarthak_KA
42,Karnataka,Haryana,1,397,Harsh_KA,Bowler,15.1,0,59,1,3.89,Harsh_KA
42,Karnataka,Haryana,1,398,Neeraj_KA,Bowler,10.2,0,40,1,3.87,Neeraj_KA
42,Haryana,Karnataka,1,273,Aditya_HR,Bowler,29.5,1,124,3,4.16,Aditya_HR
42,Haryana,Karnataka,1,274,Yash_HR,Bowler,25,1,104,3,4.16,Yash_HR
42,Haryana,Karnataka,1,275,Manav_HR,Bowler,20.2,1,84,2,4.13,Manav_HR
42,Haryana,Karnataka,1,276,Sarthak_HR,Bowler,15.3,0,64,1,4.13,Sarthak_HR
42,Haryana,Karnataka,1,277,Harsh_HR,Bowler,10.4,0,44,1,4.13,Harsh_HR
42,Karnataka,Haryana,2,402,Aniket_KA,All-rounder,25.3,1,101,3,3.96,Aniket_KA
42,Karnataka,Haryana,2,403,Shreyas_KA,All-rounder,21.2,1,84,3,3.94,Shreyas_KA
42,Karnataka,Haryana,2,404,Abhinav_KA,All-rounder,17.2,1,68,2,3.92,Abhinav_KA
42,Karnataka,Haryana,2,405,Gautham_KA,All-rounder,13.1,0,52,1,3.95,Gautham_KA
42,Karnataka,Haryana,2,406,Arjun_KA,All-rounder,9.1,0,36,1,3.93,Arjun_KA
42,Haryana,Karnataka,2,281,Rahul_HR,All-rounder,25.1,1,101,3,4.01,Rahul_HR
42,Haryana,Karnataka,2,282,Aniket_HR,All-rounder,21.1,1,85,3,4.02,Aniket_HR
42,Haryana,Karnataka,2,283,Shreyas_HR,All-rounder,17,1,68,2,4,Shreyas_HR
42,Haryana,Karnataka,2,284,Abhinav_HR,All-rounder,13,0,52,1,4,Abhinav_HR
42,Haryana,Karnataka,2,285,Gautham_HR,All-rounder,9,0,36,1,4,Gautham_HR
43,Sikkim,Karnataka,1,786,Aniket_SK,All-rounder,22.2,1,83,3,3.72,Aniket_SK
43,Sikkim,Karnataka,1,787,Shreyas_SK,All-rounder,18.5,1,70,3,3.72,Shreyas_SK
43,Sikkim,Karnataka,1,788,Abhinav_SK,All-rounder,15.1,1,57,2,3.76,Abhinav_SK
43,Sikkim,Karnataka,1,789,Gautham_SK,All-rounder,11.4,0,43,1,3.69,Gautham_SK
43,Sikkim,Karnataka,1,790,Arjun_SK,All-rounder,8.1,0,30,1,3.67,Arjun_SK
43,Karnataka,Sikkim,1,406,Arjun_KA,All-rounder,29.5,1,121,3,4.06,Arjun_KA
43,Karnataka,Sikkim,1,393,Aditya_KA,Bowler,25,1,101,3,4.04,Aditya_KA
43,Karnataka,Sikkim,1,394,Yash_KA,Bowler,20.1,1,82,2,4.07,Yash_KA
43,Karnataka,Sikkim,1,395,Manav_KA,Bowler,15.3,0,63,1,4.06,Manav_KA
43,Karnataka,Sikkim,1,396,Sarthak_KA,Bowler,10.4,0,43,1,4.03,Sarthak_KA
43,Sikkim,Karnataka,2,780,Sarthak_SK,Bowler,16.2,1,59,3,3.61,Sarthak_SK
43,Sikkim,Karnataka,2,781,Harsh_SK,Bowler,13.5,1,50,3,3.61,Harsh_SK
43,Sikkim,Karnataka,2,782,Neeraj_SK,Bowler,11.2,1,41,2,3.62,Neeraj_SK
43,Sikkim,Karnataka,2,783,Vivek_SK,Bowler,8.4,0,32,1,3.69,Vivek_SK
43,Sikkim,Karnataka,2,784,Sai_SK,All-rounder,6.1,0,23,1,3.73,Sai_SK
43,Karnataka,Sikkim,2,400,Sai_KA,All-rounder,24.2,1,98,3,4.03,Sai_KA
43,Karnataka,Sikkim,2,401,Rahul_KA,All-rounder,20.3,1,82,3,4,Rahul_KA
43,Karnataka,Sikkim,2,402,Aniket_KA,All-rounder,16.3,1,66,2,4,Aniket_KA
43,Karnataka,Sikkim,2,403,Shreyas_KA,All-rounder,12.4,0,51,1,4.03,Shreyas_KA
43,Karnataka,Sikkim,2,404,Abhinav_KA,All-rounder,8.5,0,35,1,3.96,Abhinav_KA
44,Himachal Pradesh,Delhi,1,309,Gautham_HP,All-rounder,31.5,1,130,3,4.08,Gautham_HP
44,Himachal Pradesh,Delhi,1,310,Arjun_HP,All-rounder,26.4,1,109,3,4.09,Arjun_HP
44,Himachal Pradesh,Delhi,1,297,Aditya_HP,Bowler,21.3,1,88,2,4.09,Aditya_HP
44,Himachal Pradesh,Delhi,1,298,Yash_HP,Bowler,16.2,0,66,1,4.04,Yash_HP
44,Himachal Pradesh,Delhi,1,299,Manav_HP,Bowler,11.2,0,46,1,4.06,Manav_HP
44,Delhi,Himachal Pradesh,1,209,Rahul_DL,All-rounder,33.4,1,124,3,3.68,Rahul_DL
44,Delhi,Himachal Pradesh,1,210,Aniket_DL,All-rounder,28.2,1,104,3,3.67,Aniket_DL
44,Delhi,Himachal Pradesh,1,211,Shreyas_DL,All-rounder,22.5,1,84,2,3.68,Shreyas_DL
44,Delhi,Himachal Pradesh,1,212,Abhinav_DL,All-rounder,17.2,0,64,1,3.69,Abhinav_DL
44,Delhi,Himachal Pradesh,1,213,Gautham_DL,All-rounder,11.5,0,43,1,3.63,Gautham_DL
44,Himachal Pradesh,Delhi,2,300,Sarthak_HP,Bowler,27.2,1,114,3,4.17,Sarthak_HP
44,Himachal Pradesh,Delhi,2,301,Harsh_HP,Bowler,22.5,1,95,3,4.16,Harsh_HP
44,Himachal Pradesh,Delhi,2,302,Neeraj_HP,Bowler,18.3,1,77,2,4.16,Neeraj_HP
44,Himachal Pradesh,Delhi,2,303,Vivek_HP,Bowler,14.1,0,59,1,4.16,Vivek_HP
44,Himachal Pradesh,Delhi,2,304,Sai_HP,All-rounder,9.4,0,41,1,4.24,Sai_HP
44,Delhi,Himachal Pradesh,2,203,Manav_DL,Bowler,26.5,1,107,3,3.99,Manav_DL
44,Delhi,Himachal Pradesh,2,204,Sarthak_DL,Bowler,22.4,1,91,3,4.01,Sarthak_DL
44,Delhi,Himachal Pradesh,2,205,Harsh_DL,Bowler,18.2,1,73,2,3.98,Harsh_DL
44,Delhi,Himachal Pradesh,2,206,Neeraj_DL,Bowler,14,0,56,1,4,Neeraj_DL
44,Delhi,Himachal Pradesh,2,207,Vivek_DL,Bowler,9.4,0,39,1,4.03,Vivek_DL
45,Punjab,Uttar Pradesh,1,669,Gautham_PB,All-rounder,32.2,1,120,3,3.71,Gautham_PB
